,Invalid
241,476813874
242,629797423
243,629797425
244,629797427
245,476813882
246,629797433
247,45635
248,45636
249,45637
250,45638
251,45640
252,45641
253,64079
254,757951056
255,757951059
256,64083
257,64085
258,757951062
259,757951065
260,811856483
261,811856485
262,811856486
263,4711
264,4712
265,4713
266,811856490
267,4714
268,811856493
269,4718
270,874633854
271,677866111
272,874633855
273,677866115
274,807756423
275,807756424
276,792203913
277,807756426
278,842799751
279,807756429
280,807756430
281,807756433
282,842799762
283,850778776
284,850778777
285,41627
286,850778781
287,850778783
288,850778784
289,41637
290,58029
291,461099695
292,461099698
293,461099703
294,557036222
295,557036223
296,420580034
297,760322754
298,557036229
299,420580038
300,760322759
301,378649288
302,378649295
303,378649296
304,378649297
305,520200911
306,520200915
307,790147791
308,790147796
309,504087254
310,504087255
311,504087256
312,798984921
313,798984923
314,504087260
315,771199709
316,504087262
317,504087264
318,739
319,771199716
320,740
321,798984935
322,744
323,771199721
324,337093354
325,745
326,337093356
327,337093357
328,337093358
329,748
330,771199728
331,337093361
332,337093362
333,337093363
334,705776377
335,705776378
336,718826233
337,718826234
338,705776381
339,718826235
340,718826243
341,423746308
342,561765141
343,561765143
344,561765145
345,561765146
346,561765150
347,70436
348,70439
349,70440
350,70445
351,889002800
352,889002801
353,889002802
354,756122419
355,66357
356,66358
357,54071
358,756122424
359,54072
360,54074
361,66359
362,54076
363,66360
364,66361
365,66367
366,54081
367,815100746
368,815100747
369,596355916
370,596355917
371,815100748
372,815100752
373,804164452
374,804164453
375,804164456
376,804164461
377,785769336
378,597891964
379,597891965
380,769428350
381,597891967
382,769428351
383,785769345
384,597891970
385,792204157
386,769428356
387,792204160
388,824847231
389,824847237
390,824847240
391,824847242
392,824847249
393,702391186
394,792204178
395,702391188
396,68507
397,68508
398,68509
399,68511
400,509336482
401,509336486
402,509336490
403,670555062
404,670555063
405,670555064
406,877730751
407,877730753
408,877730755
409,877730756
410,877730757
411,877730758
412,509346775
413,509346776
414,509346777
415,509346778
416,729387992
417,729387994
418,729387996
419,693285854
420,693285855
421,729387998
422,375210977
423,366269410
424,366269411
425,366269412
426,375210979
427,693285859
428,375210983
429,366269416
430,375210985
431,375210986
432,366269418
433,366269419
434,366269420
435,375210987
436,760323066
437,1019
438,760323068
439,1020
440,1028
441,1029
442,599542795
443,599542796
444,9227
445,71441
446,9231
447,599542801
448,626240568
449,626240570
450,626240572
451,626240574
452,3135
453,448789569
454,448789571
455,626240581
456,626240584
457,448789577
458,392625228
459,392625232
460,611251280
461,611251281
462,392625235
463,860994643
464,611251290
465,860994650
466,611251292
467,860994651
468,550362210
469,550362211
470,550362214
471,838005863
472,64615
473,838005865
474,550362219
475,550362220
476,64624
477,785769585
478,785769586
479,785769587
480,882009210
481,882009211
482,775513225
483,775513226
484,465425554
485,465425558
486,465425559
487,465425563
488,894776505
489,894776507
490,894776515
491,782154950
492,782154951
493,894776522
494,894776524
495,718754316
496,451691727
497,782154959
498,451691729
499,451691731
500,790187221
501,790187223
502,790187226
503,790187228
504,675273954
505,790187234
506,675273956
507,675273960
508,601881840
509,601881841
510,601881845
511,601881846
512,11511
513,601881850
514,1274
515,1276
516,1277
517,1278
518,11520
519,995177441
520,860994822
521,860994823
522,860994826
523,995177442
524,56589
525,629703951
526,629703952
527,629703957
528,56598
529,629703960
530,629703961
531,854060314
532,854060315
533,854060316
534,609486112
535,609486115
536,609486117
537,868957480
538,868957481
539,434707764
540,752129344
541,3399
542,3400
543,752129353
544,846619978
545,846619981
546,870731086
547,3406
548,870731088
549,870731089
550,846619986
551,750418407
552,870731092
553,3408
554,3407
555,62809
556,62810
557,62811
558,62814
559,765508970
560,392625526
561,530388342
562,523459962
563,530388351
564,481899904
565,481899905
566,432606594
567,432606595
568,432606596
569,481899913
570,537537930
571,537537933
572,857130400
573,665337249
574,665337250
575,857130402
576,857130404
577,665337253
578,665337255
579,857130414
580,857130416
581,829289905
582,829289911
583,663047614
584,663047616
585,489684420
586,663047621
587,715001286
588,715001287
589,715001288
590,715001294
591,360928722
592,360928723
593,360928724
594,514264530
595,360928726
596,360928727
597,514264534
598,360928729
599,360928730
600,514264535
601,514264540
602,64982
603,64984
604,64983
605,64987
606,64991
607,504090098
608,504090100
609,689294850
610,689294851
611,795411976
612,795411977
613,1559
614,1560
615,1562
616,1563
617,1568
618,765509156
619,638811685
620,638811686
621,638811687
622,638811688
623,638811689
624,765509157
625,765509160
626,638811695
627,734725684
628,540593719
629,540593720
630,540593721
631,734725690
632,842794556
633,540593725
634,734725693
635,540593727
636,622458433
637,622458434
638,622458437
639,622458438
640,842794569
641,614166093
642,614166098
643,461094486
644,461094487
645,614166104
646,3674
647,3675
648,3676
649,461094494
650,3679
651,434708066
652,534263396
653,534263398
654,534263399
655,534263404
656,34414
657,34415
658,752129660
659,752129661
660,359650943
661,752129664
662,359650945
663,359650947
664,359650948
665,359650949
666,359650950
667,359650951
668,359650952
669,767571618
670,767571619
671,767571620
672,592750253
673,592750258
674,592750262
675,592750263
676,710604482
677,710604484
678,710604485
679,3781
680,3780
681,3782
682,710604489
683,3789
684,996378326
685,996378330
686,877657825
687,877657827
688,877657829
689,472221415
690,472221416
691,881692397
692,881692398
693,491190002
694,881692402
695,645842676
696,881692407
697,645842680
698,491190009
699,491190010
700,491190011
701,645842683
702,632788741
703,540593927
704,632788743
705,540593929
706,632788745
707,71435
708,540593932
709,71436
710,540593936
711,702387984
712,702387985
713,702387986
714,71444
715,580851477
716,580851478
717,702387989
718,580851480
719,580851481
720,702387991
721,71443
722,580851484
723,674334501
724,1830
725,1831
726,674334504
727,1832
728,1837
729,674334510
730,1840
731,689295166
732,689295167
733,382656321
734,382656322
735,775475012
736,382656325
737,689295173
738,689295175
739,382656330
740,382656331
741,775475022
742,340752209
743,340752210
744,340752211
745,340752212
746,340752213
747,340752214
748,340752215
749,340752216
750,340752217
751,340752218
752,340752219
753,3932
754,3933
755,3934
756,397537119
757,416008032
758,3935
759,416008036
760,416008038
761,397537127
762,3942
763,63347
764,67446
765,67447
766,63356
767,67453
768,69513
769,400029583
770,69521
771,832642962
772,832642963
773,832642966
774,832642971
775,740349853
776,740349856
777,740349857
778,740349858
779,740349862
780,779243442
781,779243448
782,59327
783,59331
784,59334
785,59336
786,832788426
787,410810316
788,410810317
789,832788428
790,832788431
791,832788435
792,647725013
793,660830165
794,660830166
795,647725016
796,647725017
797,647725018
798,815075285
799,888958939
800,647725021
801,888958940
802,656343007
803,888958941
804,656343012
805,815075300
806,888958949
807,656343017
808,410810346
809,410810350
810,65520
811,65521
812,65527
813,591284223
