,Invalid
524,783403190
525,598550728
526,598550733
527,493193423
528,511125711
529,511125712
530,511125713
531,493193427
532,511125714
533,511125715
534,571615480
535,571615481
536,571615484
537,695953665
538,591644933
539,591644935
540,523692300
541,523692305
542,600762645
543,10521
544,600762650
545,10523
546,879847714
547,879847715
548,646932785
549,646932786
550,838920499
551,838920500
552,838920498
553,838920502
554,646932791
555,646932792
556,838920497
557,528075071
558,528075072
559,528075073
560,634972480
561,895142213
562,642500938
563,642500939
564,895142221
565,812591439
566,642500944
567,812591449
568,812591450
569,861538650
570,861538652
571,861538658
572,859695469
573,59776
574,59777
575,574966147
576,523454870
577,736659887
578,736659888
579,736659889
580,736659890
581,27059
582,27060
583,27061
584,27067
585,27068
586,827795901
587,479136193
588,407857602
589,407857603
590,407857604
591,724789697
592,846981582
593,780102097
594,780102100
595,846981588
596,846981589
597,846981590
598,846981591
599,846981593
600,846981592
601,409790953
602,68081
603,68082
604,68083
605,68087
606,893151741
607,751020544
608,751020547
609,751020549
610,770935301
611,893151749
612,382552590
613,382552592
614,382552593
615,382552596
616,382552599
617,382552600
618,782314008
619,671803930
620,524659227
621,524659229
622,524659230
623,671803935
624,18981
625,18982
626,18983
627,563391036
628,563391037
629,563391038
630,563391043
631,363334219
632,363334220
633,363334221
634,363334225
635,363334227
636,346753623
637,356035161
638,356035162
639,346753626
640,356035164
641,356035165
642,346753627
643,346753628
644,346753629
645,346753630
646,356035167
647,346753631
648,346753632
649,346753634
650,346753633
651,356035170
652,356035169
653,356035171
654,356035172
655,582511203
656,582511204
657,582511208
658,375155313
659,375155314
660,375155315
661,375155316
662,375155317
663,375155318
664,375155319
665,375155320
666,375155324
667,993815166
668,993815167
669,662284933
670,993815173
671,836176533
672,550726294
673,550726295
674,550726296
675,836176534
676,501893789
677,501893790
678,501893794
679,722143910
680,722143912
681,556296873
682,556296874
683,556296875
684,556296876
685,556296877
686,616950445
687,616950442
688,556296880
689,722143913
690,51898
691,798984891
692,798984892
693,51899
694,775473891
695,707939060
696,707939061
697,707939062
698,501820151
699,743312157
700,743312158
701,750611234
702,750611235
703,605891364
704,68387
705,68389
706,605891372
707,406514496
708,416009025
709,775048002
710,775048007
711,775048009
712,775048010
713,775048012
714,11101
715,11102
716,11104
717,694758246
718,697650025
719,721202045
720,400911230
721,400911231
722,411708287
723,411708288
724,781527937
725,411708292
726,781527942
727,781527946
728,781527947
729,664628110
730,664628112
731,775474074
732,661875615
733,661875616
734,661875617
735,357231538
736,729385906
737,357231540
738,357231541
739,805194677
740,357231543
741,357231544
742,601197496
743,601197497
744,357231547
745,357231548
746,601197499
747,805194678
748,998755269
749,547679184
750,547679185
751,547679187
752,684469208
753,684469209
754,684469210
755,547679195
756,684469211
757,684469215
758,27633
759,27634
760,593939514
761,44098
762,44099
763,44101
764,543288413
765,19550
766,543288415
767,543288416
768,361024613
769,361024614
770,361024615
771,361024616
772,361024617
773,361024619
774,473795707
775,473795708
776,473795709
777,619703436
778,619703437
779,619703440
780,703605909
781,35990
782,703605911
783,703605912
784,35998
785,654290092
786,348941490
787,348941491
788,348941492
789,348941493
790,348941494
791,348941495
792,348941496
793,348941497
794,348941498
795,348941499
796,348941500
797,458378433
798,797674690
799,797674691
800,618417372
801,704883965
802,381398274
803,381398278
804,381398279
805,381398280
806,381398282
807,381398284
808,748907826
809,748907827
810,748907828
811,763202867
812,589475127
813,589475128
814,748907836
815,585157981
816,585157984
817,585157986
818,585157990
819,338906482
820,338906483
821,338906484
822,338906485
823,338906486
824,338906487
825,338906488
826,338906489
827,338906490
828,338906491
829,338906492
830,338906493
831,611601790
832,611601792
833,740281730
834,766324099
835,60808
836,60811
837,822545808
838,822545813
839,822545814
840,822545816
841,560786847
842,699862436
843,560786853
844,494955942
845,494955943
846,560786854
847,699862438
848,997789096
849,846097835
850,997789102
851,997789103
852,694218171
853,694218172
854,36284
855,36283
856,694218175
857,694218176
858,36288
859,352497099
860,352497100
861,352497101
862,352497102
863,352497103
864,352497105
865,352497106
866,352497107
867,352497108
868,352497109
869,476745175
870,803024343
871,678989273
872,678989274
873,678989277
874,678989278
875,803024351
876,526364135
877,526364136
878,526364137
879,706178539
880,538209775
881,706178547
882,706178548
883,678989301
884,678989302
885,69121
886,69122
887,723455525
888,422030886
889,723455526
890,422030888
891,559427126
892,559427127
893,559427128
894,558796362
895,558796363
896,558796364
897,558796365
898,558796366
899,558796368
900,671403631
901,684019315
902,684019316
903,684019317
904,336514686
905,336514687
906,336514688
907,336514689
908,336514691
909,336514692
910,336514693
911,336514694
912,336514695
913,336514696
914,336514697
915,490352267
916,467594901
917,61088
918,61089
919,61090
920,61096
921,780488363
922,780488364
923,780488365
924,577703603
925,540593844
926,577703604
927,577703607
928,614166212
929,681053893
930,681053897
931,775474904
932,775474905
933,775474906
934,884739828
935,877235971
936,877235978
937,877235979
938,769756941
939,69397
940,69398
941,69399
942,769756952
943,69400
944,426217260
945,426217261
946,471060269
947,471060268
948,426217264
949,384053074
950,384053077
951,384053081
952,384053082
953,384053083
954,427822941
955,427822942
956,519024478
957,519024479
958,519024484
959,53104
960,53105
961,53107
962,53112
963,359706491
964,359706492
965,359706494
966,359706495
967,999493504
968,999493505
969,359706498
970,340713091
971,359706500
972,999493508
973,815075207
974,415625105
975,415625108
976,415625112
977,993079198
978,473362340
979,575360933
980,575360934
981,805777338
982,431525829
983,44998
984,431525831
985,44999
986,716427211
987,431525836
988,788123601
989,788123608
990,788123609
991,788123610
992,819884002
993,819884003
994,819884004
995,36845
996,36846
997,36847
998,649162736
999,706760708
1000,613273605
1001,613273606
1002,613273607
1003,706760709
1004,480260105
1005,480260108
1006,514912274
1007,514912276
1008,514912277
1009,591679510
1010,619335702
1011,619335704
1012,619335705
1013,619335706
1014,619335703
1015,619335707
1016,531910705
1017,496488510
1018,472166486
1019,344445015
1020,344445016
1021,344445017
1022,344445018
1023,344445020
1024,344445021
1025,344445022
1026,344445023
1027,344445024
1028,344445025
1029,555880548
1030,555880549
1031,555880550
1032,849399909
1033,849399910
1034,555880553
1035,849399916
1036,813371501
1037,813371502
1038,580341871
1039,580341872
1040,766849137
1041,813371504
1042,813371507
1043,653119646
1044,653119647
1045,653119649
1046,591999138
1047,591999140
1048,653119652
1049,591999142
1050,591999143
1051,717549735
1052,591999145
1053,717549736
1054,826241190
1055,826241193
1056,826241192
1057,717549743
1058,717549744
1059,518729907
1060,440963257
1061,45256
1062,45257
1063,505458904
1064,505458906
1065,505458907
1066,505458908
1067,505458911
1068,728133862
1069,728133869
1070,1002041583
1071,1002041584
1072,1002041590
1073,1002041591
1074,685412659
1075,61771
1076,61772
1077,61773
1078,823202129
1079,823202134
1080,823202136
1081,823202137
1082,875016541
1083,875016548
1084,875016549
1085,774066543
1086,774066549
1087,774066550
1088,774066551
1089,667685269
1090,70046
1091,767488415
1092,70047
1093,767488417
1094,767488419
1095,767488421
1096,70054
1097,557035943
1098,640258479
1099,633844164
1100,633844165
1101,633844169
1102,383635938
1103,726675952
1104,726675958
1105,29175
1106,29176
1107,726675961
1108,29184
1109,417018375
1110,417018377
1111,417018378
1112,417018380
1113,417018382
1114,804164130
1115,482357798
1116,502878758
1117,502878759
1118,482357801
1119,877711920
1120,540258867
1121,540258868
1122,540258869
1123,410792502
1124,423662134
1125,334311993
1126,423662137
1127,423662139
1128,423662140
1129,423662141
1130,877711930
1131,423662144
1132,795767361
1133,461099607
1134,455701089
1135,792203876
1136,500077161
1137,21098
1138,21099
1139,21100
1140,500077165
1141,500077166
1142,21101
1143,587010679
1144,587010680
1145,587010681
1146,62080
1147,62081
1148,62082
1149,524980867
1150,774427271
1151,53895
1152,524980873
1153,524980874
1154,53900
1155,716034720
1156,70310
1157,70311
1158,70312
1159,771814059
1160,771814068
1161,771814069
1162,840651448
1163,840651456
1164,744714957
1165,744714958
1166,460010191
1167,831673037
1168,460010193
1169,335811283
1170,335811284
1171,335811285
1172,335811286
1173,335811287
1174,744714967
1175,335811289
1176,335811290
1177,335811291
1178,335811292
1179,335811293
1180,444338909
1181,444338910
1182,444338912
1183,444338908
1184,366269168
1185,366269169
1186,383636213
1187,582480636
1188,582480637
1189,582480638
1190,582480640
1191,843281197
1192,843281198
1193,843281203
1194,827306816
1195,827306817
1196,827306822
1197,596398923
1198,707343199
1199,647631730
1200,337785735
1201,337785736
1202,337785737
1203,337785738
1204,337785740
1205,378639279
1206,378639282
1207,745616311
1208,378639289
1209,378639290
1210,586716095
1211,586716096
1212,543691713
1213,543691714
1214,543691715
1215,62399
1216,543691719
1217,543691721
1218,476042192
1219,500642789
1220,500642790
1221,500642792
1222,500642794
1223,500642795
1224,500642796
1225,368866291
1226,997389304
1227,997389305
1228,997389308
1229,380056598
1230,380056599
1231,380056601
1232,380056602
1233,380056604
1234,380056607
1235,838005815
1236,345855038
1237,838022208
1238,838022209
1239,844854337
1240,844854336
1241,844854343
1242,844854347
1243,709694563
1244,892097640
1245,892097641
1246,892097642
1247,892097645
1248,621966455
1249,621966456
1250,621966457
1251,367785103
1252,367785105
1253,367785106
1254,614945938
1255,367785108
1256,367785109
1257,367785110
1258,614945947
1259,29855
1260,29856
1261,386626722
1262,386626723
1263,386626726
1264,29862
1265,386626729
1266,386626731
1267,21697
1268,21698
1269,456512707
1270,21699
1271,456512709
1272,21703
1273,666571985
1274,666571986
1275,752014545
1276,752014546
1277,752014549
1278,421532886
1279,421532889
1280,421532890
1281,421532891
1282,666571994
1283,421532894
1284,676599007
1285,676599008
1286,676599009
1287,453293282
1288,676599010
1289,676599012
1290,453293284
1291,676599011
1292,676599015
1293,676599014
1294,676599013
1295,886871284
1296,794219790
1297,794219791
1298,433960212
1299,433960215
1300,637932834
1301,637932835
1302,637932836
1303,563729720
1304,709170521
1305,71013
1306,71014
1307,71015
1308,71021
1309,435074417
1310,435074418
1311,637834627
1312,637834629
1313,410121606
1314,410121607
1315,410121608
1316,410121609
1317,637834630
1318,637834634
1319,669291917
1320,669291919
1321,439899544
1322,439899547
1323,439899551
1324,439899552
1325,732333746
1326,732333747
1327,587838915
1328,732333751
1329,5579
1330,5580
1331,5581
1332,732333752
1333,5582
1334,5585
1335,5587
1336,732333754
1337,38382
1338,754775540
1339,754775544
1340,754775545
1341,754775546
1342,754775549
1343,892474895
1344,892474897
1345,885782034
1346,892474898
1347,885782036
1348,885782037
1349,643659291
1350,54813
1351,54814
1352,54815
1353,54817
1354,22058
1355,792876589
1356,568055344
1357,792876595
1358,792876596
1359,792876597
1360,568055351
1361,342160956
1362,342160957
1363,342160958
1364,419534399
1365,342160959
1366,419534401
1367,342160960
1368,342160961
1369,342160962
1370,342160963
1371,342160964
1372,342160965
1373,342160966
1374,464377417
1375,342160967
1376,464377419
1377,419534405
1378,464377415
1379,464377422
1380,654153301
1381,654153302
1382,654153303
1383,654153304
1384,875239013
1385,654153325
1386,829290097
1387,519943818
1388,486061713
1389,636466897
1390,636466900
1391,543889109
1392,543889111
1393,636466903
1394,432166617
1395,840603351
1396,432166620
1397,432166621
1398,543889118
1399,840603358
1400,491189984
1401,840603359
1402,610465507
1403,610465508
1404,610465514
1405,423048953
1406,711997183
1407,387716900
1408,387716901
1409,387716903
1410,336623403
1411,822949683
1412,741562170
1413,549713733
1414,549713734
1415,549713739
1416,549713743
1417,655955794
1418,655955796
1419,655955797
1420,655955798
1421,655955799
1422,655955800
1423,655955801
1424,655955804
1425,55142
1426,55143
1427,367400837
1428,367400838
1429,367400839
1430,367400840
1431,367400841
1432,367400842
1433,367400843
1434,367400844
1435,832690060
1436,367400846
1437,399767444
1438,399767446
1439,399767447
1440,399767450
1441,681580445
1442,681580447
1443,681580448
1444,729454502
1445,729454504
1446,729454508
1447,714389431
1448,714389433
1449,655251388
1450,428144584
1451,428144585
1452,428144587
1453,428144588
1454,337082320
1455,789755863
1456,789755865
1457,730920925
1458,730920927
1459,730920928
1460,30688
1461,30687
1462,30689
1463,30691
1464,730920933
1465,30695
1466,47080
1467,47081
1468,47082
1469,738031618
1470,668866564
1471,668866566
1472,668866567
1473,668866568
1474,668866569
1475,668866570
1476,668866571
1477,668866572
1478,852178962
1479,852178963
1480,696989717
1481,749000729
1482,63516
1483,63517
1484,63518
1485,38954
1486,38957
1487,425924654
1488,425924655
1489,425924656
1490,425924658
1491,807008307
1492,807008308
1493,340039733
1494,340039734
1495,340039735
1496,340039736
1497,340039737
1498,340039739
1499,340039740
1500,340039741
1501,340039742
1502,340039743
1503,340039744
1504,807008317
1505,6205
1506,6207
1507,6206
1508,425924679
1509,425924680
1510,425924683
1511,471464046
1512,471464053
1513,546551929
1514,546551933
1515,394229889
1516,394229893
1517,394229894
1518,394229895
1519,487250073
1520,487250075
1521,417921186
1522,513063078
1523,417921192
1524,513063084
1525,642111663
1526,642111665
1527,642111671
1528,426784963
1529,426784964
1530,426784965
1531,426784966
1532,756865220
1533,993532106
1534,767776990
1535,557054175
1536,767776991
1537,353695980
1538,353695981
1539,353695982
1540,353695983
1541,353695984
1542,353695985
1543,353695986
1544,353695987
1545,353695988
1546,353695989
1547,353695990
1548,725661934
1549,725661935
1550,725661936
1551,550361344
1552,706795777
1553,706795779
1554,706795780
1555,807631128
1556,491534636
1557,491534637
1558,345438510
1559,345438511
1560,345438512
1561,345438513
1562,345438514
1563,345438515
1564,345438516
1565,345438517
1566,345438518
1567,345438519
1568,345438520
1569,345438521
1570,356035168
1571,368826693
1572,402430281
1573,368826698
1574,368826699
1575,402430284
1576,368826701
1577,368826702
1578,402430285
1579,368826704
1580,402430289
1581,402430283
1582,402430287
1583,718723412
1584,555170133
1585,582080854
1586,582080855
1587,582080856
1588,582080857
1589,582080861
1590,413645155
1591,385218922
1592,385218927
1593,385218928
1594,808229232
1595,820844915
1596,820844916
1597,820844917
1598,820844918
1599,808229240
1600,808229241
1601,808229242
1602,808229243
1603,63868
1604,63867
1605,63875
1606,539638150
1607,787052964
1608,564353470
1609,564353471
1610,564353475
1611,497891796
1612,497891803
1613,497891804
1614,497891805
1615,828955101
1616,828955102
1617,873495008
1618,873495010
1619,828955109
1620,437844454
1621,873495014
1622,873937388
1623,437844461
1624,6638
1625,6639
1626,6637
1627,735164913
1628,873937394
1629,735164915
1630,638810626
1631,526268942
1632,526268944
1633,638810649
1634,31266
1635,31269
1636,371661351
1637,371661352
1638,371661353
1639,371661354
1640,654080555
1641,654080556
1642,654080557
1643,372734506
1644,371661356
1645,371661357
1646,372734508
1647,372734511
1648,371661360
1649,371661361
1650,371661362
1651,372734509
1652,372734512
1653,47683
1654,696007240
1655,677001801
1656,696007241
1657,696007242
1658,569244237
1659,457661009
1660,457661013
1661,457661014
1662,478321249
1663,478321250
1664,478321251
1665,824425060
1666,824425065
1667,824425066
1668,55913
1669,55914
1670,55915
1671,573299313
1672,573299314
1673,55921
1674,573299316
1675,573299317
1676,573299318
1677,666925692
1678,666925694
1679,598645403
1680,598645408
1681,598645409
1682,598645410
1683,397073061
1684,365312679
1685,365312681
1686,655637162
1687,365312683
1688,655637163
1689,365312685
1690,365312686
1691,655637167
1692,365312688
1693,655637164
1694,655637165
1695,867678900
1696,867678901
1697,23238
1698,23239
1699,23240
1700,39627
1701,39628
1702,436411085
1703,436411086
1704,39629
1705,39632
1706,39630
1707,561765080
1708,662584025
1709,662584026
1710,662584029
1711,662584030
1712,662584032
1713,448862946
1714,662584034
1715,448862951
1716,448862952
1717,448862953
1718,448862954
1719,448862955
1720,809564906
1721,433634037
1722,433634044
1723,433634045
1724,887167795
1725,885078841
1726,887167804
1727,597891917
1728,874634064
1729,347790192
1730,347790193
1731,347790196
1732,347790197
1733,347790198
1734,347790199
1735,601881464
1736,347790200
1737,347790201
1738,347790202
1739,347790203
1740,485161891
1741,485161892
1742,485161893
1743,857095094
1744,627874746
1745,627874751
1746,627874754
1747,48067
1748,48068
1749,48070
1750,597138396
1751,692444128
1752,692444129
1753,554531852
1754,350149646
1755,554531857
1756,708647973
1757,708647976
1758,39989
1759,424082493
1760,392625217
1761,720911448
1762,720911450
1763,528620636
1764,528620637
1765,528620638
1766,720911455
1767,720911456
1768,646569057
1769,646569058
1770,720911454
1771,720911453
1772,551869541
1773,551869542
1774,646569064
1775,521297018
1776,521297020
1777,399080580
1778,562175116
1779,562175117
1780,399080591
1781,480976046
1782,362093742
1783,362093743
1784,362093744
1785,362093746
1786,362093747
1787,535985331
1788,535985333
1789,362093745
1790,535985335
1791,362093748
1792,362093749
1793,362093750
1794,362093752
1795,362093753
1796,535985334
1797,871759041
1798,862174407
1799,448896230
1800,464346346
1801,464346347
1802,23817
1803,615243030
1804,615243031
1805,615243032
1806,615243038
1807,615243039
1808,389209377
1809,389209378
1810,650968355
1811,466885923
1812,466885924
1813,466885922
1814,650968356
1815,466885928
1816,650968357
1817,650968358
1818,56621
1819,56623
1820,56624
1821,522501425
1822,522501426
1823,56625
1824,522501428
1825,407117115
1826,407117116
1827,515341629
1828,715537725
1829,715537726
1830,515341632
1831,515341634
1832,699399510
1833,699399511
1834,699399512
1835,699399513
1836,699399515
1837,796826978
1838,796826979
1839,796826983
1840,796826984
1841,660012394
1842,660012395
1843,660012399
1844,660012400
1845,660012401
1846,589167988
1847,861257078
1848,589167991
1849,861257079
1850,853048700
1851,853048701
1852,757226932
1853,757226933
1854,757226935
1855,784604602
1856,653409724
1857,784604604
1858,653409726
1859,634240449
1860,634240450
1861,634240451
1862,653409730
1863,784604609
1864,634240454
1865,892812744
1866,765509074
1867,15844
1868,15845
1869,15852
1870,56812
1871,56814
1872,56815
1873,56816
1874,462888439
1875,462888441
1876,526876161
1877,526876162
1878,526876163
1879,526876164
1880,603151904
1881,603151905
1882,48702
1883,48703
1884,451755588
1885,412048966
1886,545201735
1887,48711
1888,412048971
1889,412048974
1890,412048975
1891,739565178
1892,739565179
1893,739565181
1894,530112126
1895,530112127
1896,739565185
1897,340713090
1898,530112130
1899,340713092
1900,549723781
1901,549723782
1902,340713093
1903,340713094
1904,549723785
1905,340713095
1906,340713099
1907,340713100
1908,340713096
1909,340713097
1910,340713098
1911,685301383
1912,377626257
1913,685301388
1914,377626260
1915,377626261
1916,377626262
1917,377626263
1918,377626264
1919,377626265
1920,377626268
1921,372734507
1922,497532586
1923,497532585
1924,497532589
1925,497532590
1926,594656970
1927,594656971
1928,594656972
1929,764559073
1930,607993579
1931,607993580
1932,426827501
1933,364445437
1934,828522237
1935,364445439
1936,364445440
1937,364445441
1938,828522242
1939,364445444
1940,364445445
1941,364445446
1942,828522244
1943,828522245
1944,792190734
1945,792190740
1946,370450197
1947,869375785
1948,869375786
1949,869375788
1950,869375789
1951,538591038
1952,538591040
1953,533716809
1954,533716810
1955,706395979
1956,706395980
1957,810819409
1958,790601554
1959,434716499
1960,790601555
1961,790601556
1962,810819410
1963,746061656
1964,746061657
1965,442048346
1966,746061658
1967,442048348
1968,746061661
1969,746061664
1970,746061665
1971,442048354
1972,426827644
1973,739565187
1974,685301381
1975,685301384
1976,870678430
1977,376446893
1978,376446897
1979,493649841
1980,635920306
1981,376446901
1982,376446902
1983,49082
1984,49084
1985,508084157
1986,508084158
1987,508084162
1988,442556364
1989,442556365
