,Invalid
334,718826128
335,718826129
336,718826130
337,461099667
338,461099668
339,718826132
340,665363094
341,718826133
342,572605080
343,665363097
344,710515352
345,710515353
346,710515354
347,710515356
348,718826137
349,781970075
350,710515361
351,781970082
352,561767075
353,561767076
354,781970083
355,880939681
356,880939682
357,824820397
358,824820398
359,824820399
360,889068208
361,745589428
362,745589429
363,889068212
364,537899703
365,537899704
366,767990455
367,537899706
368,811856571
369,537899708
370,55995
371,767990462
372,55994
373,66242
374,815100611
375,768852676
376,768852677
377,768852678
378,66243
379,525253322
380,768852684
381,707056334
382,707056335
383,482751184
384,707056337
385,420580056
386,420580057
387,420580058
388,698456794
389,420580060
390,665363165
391,807756510
392,665363166
393,698456795
394,420580064
395,698456796
396,723100379
397,698456804
398,665363173
399,698456805
400,698456806
401,472226536
402,698456809
403,472226538
404,723100387
405,698456812
406,534934255
407,534934256
408,534934259
409,13046
410,13047
411,70390
412,70391
413,846606818
414,865598202
415,637866748
416,637866749
417,865598203
418,33532
419,33531
420,33533
421,415003394
422,13055
423,47881
424,47882
425,47883
426,408804109
427,694815501
428,694815502
429,694815503
430,688280337
431,792204048
432,688280339
433,792204049
434,710515477
435,710515478
436,694815511
437,710515479
438,710515480
439,710515482
440,792204050
441,710515487
442,663024426
443,663024427
444,408822573
445,408822574
446,842799918
447,842799919
448,842799920
449,705776434
450,670556979
451,705776435
452,705776436
453,705776437
454,824847156
455,824847157
456,811787068
457,591229757
458,591229758
459,670556989
460,64889
461,781970253
462,723100376
463,496202576
464,760357713
465,645772115
466,723100377
467,592675668
468,592675669
469,592673622
470,592673623
471,592675670
472,645772116
473,823038806
474,823038808
475,41820
476,41818
477,41817
478,815014752
479,815014753
480,745589602
481,41825
482,15210
483,15211
484,15212
485,601881453
486,445055854
487,445055855
488,601881454
489,601881455
490,601881457
491,601881458
492,702391154
493,760322925
494,760322926
495,760322927
496,824820592
497,824820593
498,702391169
499,397624195
500,465437576
501,520201106
502,520201107
503,520201108
504,745616276
505,745616277
506,596355993
507,596355994
508,596355995
509,874691481
510,43932
511,596356001
512,874691489
513,515974053
514,882008997
515,515974055
516,515974056
517,882009000
518,502563755
519,502563756
520,750654389
521,445055927
522,760357815
523,869979066
524,760357819
525,869979067
526,716432317
527,716432318
528,716432319
529,869979068
530,716432321
531,64444
532,716432325
533,555101138
534,555101144
535,705713118
536,705713119
537,705713120
538,592675817
539,592675818
540,592675819
541,592675820
542,829146097
543,829146098
544,829146099
545,58354
546,693285877
547,693285878
548,889068548
549,889068549
550,693285894
551,435594247
552,435594248
553,611251218
554,611251219
555,647631892
556,519461909
557,519461910
558,647631893
559,779243604
560,705713194
561,705713195
562,705713196
563,779243605
564,857095211
565,857095212
566,877730874
567,877730875
568,877730876
569,440335424
570,440335426
571,520465475
572,451691599
573,451691600
574,785769552
575,779243613
576,640881750
577,640881751
578,640881753
579,640881759
580,448789602
581,448789603
582,785800293
583,568777843
584,807519347
585,807519348
586,509346936
587,568777850
588,765478016
589,765478018
590,448896135
591,448896136
592,695934104
593,695934105
594,60576
595,60577
596,695934114
597,60579
598,54444
599,64684
600,64685
601,798946482
602,587850931
603,587850932
604,587850933
605,798946483
606,54454
607,54453
608,440962237
609,792243390
610,792243392
611,465425602
612,465425603
613,27844
614,27845
615,732290251
616,27854
617,734653647
618,734653649
619,732290262
620,707257559
621,707257561
622,707257563
623,807519453
624,846619872
625,860994786
626,860994787
627,860994788
628,807519461
629,860994789
630,790187241
631,792134897
632,792134898
633,792134899
634,757959925
635,734778625
636,841164037
637,841164038
638,841164039
639,665337096
640,841164040
641,36107
642,535772428
643,535772429
644,665337100
645,841164046
646,841164047
647,36109
648,36108
649,996370524
650,996370525
651,392592662
652,50456
653,50457
654,485920026
655,485920027
656,485920028
657,485920029
658,829146397
659,829146398
660,829146399
661,829146400
662,5402
663,485920035
664,5403
665,50461
666,829146406
667,829146407
668,68900
669,19753
670,68899
671,19755
672,15660
673,68908
674,19758
675,15662
676,854060337
677,854060338
678,854060339
679,38195
680,38196
681,678460728
682,854060345
683,675335487
684,740281664
685,740281665
686,675362115
687,675362116
688,860650819
689,675335494
690,795411783
691,578848072
692,795411784
693,523459915
694,785769804
695,675335504
696,804048210
697,804048211
698,30034
699,842792278
700,842792279
701,842792280
702,60759
703,30042
704,60760
705,715001180
706,715001181
707,60762
708,617622883
709,757960035
710,617622889
711,833066347
712,614163820
713,614163821
714,663047533
715,64879
716,64880
717,663047535
718,663047536
719,833066348
720,685507954
721,695934323
722,614163828
723,614163829
724,64888
725,614163830
726,695934325
727,695934327
728,695934328
729,882009466
730,685507963
731,860994940
732,860994941
733,860994942
734,752129407
735,752129408
736,860994943
737,892812675
738,695934340
739,860994948
740,692870534
741,692870535
742,860994950
743,877723014
744,884739462
745,884739463
746,892812683
747,392625554
748,768664984
749,877723033
750,675335581
751,675335582
752,792135070
753,792135071
754,792135079
755,434707884
756,434707886
757,434707892
758,857130420
759,857130422
760,23994
761,23995
762,857130428
763,451755453
764,451755454
765,833066429
766,833066430
767,833066431
768,23997
769,69051
770,69052
771,69053
772,54731
773,54732
774,45479
775,752129495
776,58840
777,58841
778,58839
779,45481
780,58843
781,489684449
782,629704167
783,530388456
784,629704169
785,629704170
786,689296875
787,689296876
788,715001329
789,715001332
790,611245559
791,638811640
792,611245561
793,638811642
794,611245563
795,638811643
796,50679
797,576081408
798,540593665
799,614166018
800,614166019
801,638811648
802,660803077
803,660803079
804,660803080
805,576081417
806,660803086
807,561769999
808,660803088
809,857130511
810,670592530
811,857130512
812,795411988
813,670592536
814,432606745
815,432606747
816,861001249
817,654153251
818,654153252
819,476745253
820,476745254
821,461094439
822,461094440
823,461094441
824,654153256
825,765398569
826,842792491
827,842792492
828,842792493
829,861001254
830,650237489
831,650237491
832,842792501
833,445081142
834,445081144
835,538975800
836,538975801
837,771810877
838,771810878
839,771810879
840,645453378
841,645453379
842,645453380
843,638811717
844,638811718
845,620594759
846,620594760
847,638811720
848,638811721
849,546205261
850,804075089
851,643659346
852,643659347
853,546205268
854,18005
855,804075090
856,833066580
857,833066581
858,643659352
859,9813
860,18002
861,18006
862,18004
863,771810910
864,626218592
865,626218594
866,626218600
867,15977
868,15978
869,647734896
870,647734897
871,752129648
872,752129649
873,15985
874,407875192
875,647734904
876,829183612
877,407875199
878,829183616
879,7809
880,7808
881,854027913
882,854027914
883,7818
884,854027917
885,689297041
886,67220
887,67221
888,67222
889,67223
890,994164377
891,994164378
892,994164379
893,67228
894,530388641
895,530388642
896,729421481
897,650237614
898,650237615
899,729421486
900,650237617
901,525381301
902,525381303
903,689292984
904,689292985
905,525381306
906,63161
907,990396089
908,990396092
909,990396090
910,990396091
911,626218689
912,626218690
913,672986821
914,580853448
915,580853449
916,626218697
917,734725832
918,672986830
919,884739791
920,550729426
921,550729431
922,550729434
923,71388
924,765509341
925,71389
926,391870176
927,391870177
928,391870178
929,815075040
930,724780772
931,391870181
932,724780774
933,804075238
934,14056
935,667670249
936,14057
937,71397
938,996378348
939,71396
940,391870189
941,71398
942,71399
943,996378346
944,996378347
945,716426994
946,716426995
947,716426996
948,996378349
949,996378350
950,632788727
951,632788728
952,632788736
953,781958922
954,829183758
955,829183759
956,622589716
957,622589717
958,500539158
959,500539159
960,622589718
961,500539161
962,829183765
963,67355
964,67356
965,500539166
966,26402
967,67363
968,587943723
969,587943724
970,680281902
971,587943727
972,680281904
973,57137
974,57138
975,57136
976,667670324
977,667670325
978,30517
979,30519
980,30518
981,410810172
982,755416894
983,767571774
984,767571775
985,32119
986,442492739
987,32587
988,32588
989,689293134
990,689293135
991,46934
992,689293143
993,580853592
994,46936
995,580853594
996,400029533
997,881692509
998,601814879
999,601814880
1000,400029537
1001,601814881
1002,601814883
1003,877657956
1004,881692510
1005,601814887
1006,416008039
1007,416008040
1008,400029545
1009,416008041
1010,650116968
1011,881692525
1012,59246
1013,59247
1014,650116971
1015,702388077
1016,702388078
1017,877657963
1018,702388081
1019,707237747
1020,707237748
1021,707237749
1022,702388086
1023,702388087
1024,801455991
1025,801455992
1026,820735862
1027,815075195
1028,815075196
1029,820735863
1030,820735864
1031,820735865
1032,996378490
1033,801490826
1034,801490827
1035,738021276
1036,756068252
1037,801456031
1038,775475104
1039,775475105
1040,801456032
1041,756068259
1042,683145125
1043,738021285
1044,677734312
1045,677734313
1046,677734314
1047,832941992
1048,832941993
1049,50458
1050,61359
1051,61360
1052,673093555
1053,673093556
1054,869953472
1055,456456129
1056,740349890
1057,456456131
1058,700936131
1059,700936132
1060,700936134
1061,601814983
1062,700936135
1063,702388165
1064,702388166
1065,740349891
1066,601814989
1067,601814990
1068,749000657
1069,749000658
1070,749000659
1071,833066350
1072,827791330
1073,827791331
1074,63459
1075,63458
1076,731273194
1077,740349934
1078,740349937
1079,55283
1080,55284
1081,55285
